_type,address_city,address_full,address_state,address_street,address_zipcode,area,area_unit,broker_name,currency,detail_url,has_image,id,image,lot_size,lot_unit,num_baths,num_beds,pets,price,rent_per,spider_name,status,tags,time_scraped,url
PropertyItem,Cincinnati,"4402 Simpson Ave, Cincinnati, OH 45227",OH,4402 Simpson Ave,45227,1471,sqft,Re/Max Preferred Group,$,https://www.realtor.com/realestateandhomes-detail/4402-Simpson-Ave_Cincinnati_OH_45227_M37429-63031,TRUE,3742963031,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7754,sqft,2,2,null,225000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5116 Blaesi St, Cincinnati, OH 45227",OH,5116 Blaesi St,45227,925,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/5116-Blaesi-St_Cincinnati_OH_45227_M36954-11688,TRUE,3695411688,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6578,sqft,1,3,null,174000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4537 Lucerne Ave, Cincinnati, OH 45227",OH,4537 Lucerne Ave,45227,3200,sqft,COMEY & SHEPHERD REALTORS - Ma,$,https://www.realtor.com/realestateandhomes-detail/4537-Lucerne-Ave_Cincinnati_OH_45227_M37251-49911,TRUE,3725149911,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.28,acre,1.5,4,null,350000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Fairfax,"6218 Bedford St, Fairfax, OH 45227",OH,6218 Bedford St,45227,950,sqft,Real Link,$,https://www.realtor.com/realestateandhomes-detail/6218-Bedford-St_Cincinnati_OH_45227_M33605-68971,TRUE,3360568971,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5009,sqft,1,3,null,195000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Columbia Township,"6905 Roe St, Columbia Township, OH 45227",OH,6905 Roe St,45227,1608,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/6905-Roe-St_Cincinnati_OH_45227_M31345-88296,TRUE,3134588296,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4356,sqft,2,3,null,285000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Columbia Township,"6818 Bramble Ave, Columbia Township, OH 45227",OH,6818 Bramble Ave,45227,1644,sqft,ERA Real Solutions Realty,$,https://www.realtor.com/realestateandhomes-detail/6818-Bramble-Ave_Cincinnati_OH_45227_M31938-78411,TRUE,3193878411,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4269,sqft,3,3,null,279900,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5720 Madison Rd, Cincinnati, OH 45227",OH,5720 Madison Rd,45227,null,null,HUFF REALTY - Western Hills,$,https://www.realtor.com/realestateandhomes-detail/5720-Madison-Rd_Cincinnati_OH_45227_M36741-70101,TRUE,3674170101,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,null,null,null,450000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"7033 Palmetto St, Cincinnati, OH 45227",OH,7033 Palmetto St,45227,1243,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/7033-Palmetto-St_Cincinnati_OH_45227_M37295-10026,TRUE,3729510026,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4356,sqft,2,3,null,249000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Mariemont,"3919 Pocahontas Ave, Mariemont, OH 45227",OH,3919 Pocahontas Ave,45227,2923,sqft,Plum Tree Realty,$,https://www.realtor.com/realestateandhomes-detail/3919-Pocahontas-Ave_Cincinnati_OH_45227_M37717-61381,TRUE,3771761381,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7492,sqft,2.5+,3,null,625000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5604 Arnsby Pl, Cincinnati, OH 45227",OH,5604 Arnsby Pl,45227,1820,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/5604-Arnsby-Pl_Cincinnati_OH_45227_M36928-03072,TRUE,3692803072,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7405,sqft,2,3,null,289900,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"6518 Palmetto St, Cincinnati, OH 45227",OH,6518 Palmetto St,45227,1265,sqft,Re/Max Preferred Group,$,https://www.realtor.com/realestateandhomes-detail/6518-Palmetto-St_Cincinnati_OH_45227_M37613-72407,TRUE,3761372407,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4051,sqft,1.5,2,null,239900,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5800 Carothers St, Cincinnati, OH 45227",OH,5800 Carothers St,45227,1248,sqft,Re/Max Preferred Group,$,https://www.realtor.com/realestateandhomes-detail/5800-Carothers-St_Cincinnati_OH_45227_M36791-26472,TRUE,3679126472,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5793,sqft,2.5,2,null,319000,null,realtor_property,For Sale,New,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"3828 Southern Ave, Cincinnati, OH 45227",OH,3828 Southern Ave,45227,1341,sqft,Reign Realty LLC,$,https://www.realtor.com/realestateandhomes-detail/3828-Southern-Ave_Cincinnati_OH_45227_M33672-02309,TRUE,3367202309,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5097,sqft,1.5,3,null,235000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"3884 Duck Creek Rd, Cincinnati, OH 45227",OH,3884 Duck Creek Rd,45227,null,null,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/3884-Duck-Creek-Rd_Cincinnati_OH_45227_M40194-04939,TRUE,4019404939,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5+,3,null,649900,null,realtor_property,For Sale,New,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5317 Owasco St, Cincinnati, OH 45227",OH,5317 Owasco St,45227,960,sqft,RE/MAX Preferred Group,$,https://www.realtor.com/realestateandhomes-detail/5317-Owasco-St_Cincinnati_OH_45227_M36377-24009,TRUE,3637724009,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4008,sqft,1,2,null,185000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Mariemont,"3845 Indianview Ave, Mariemont, OH 45227",OH,3845 Indianview Ave,45227,2313,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/3845-Indianview-Ave_Cincinnati_OH_45227_M37288-31015,TRUE,3728831015,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7405,sqft,2.5,3,null,600000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Columbia Township,"6837 Vinewood Ave, Columbia Township, OH 45227",OH,6837 Vinewood Ave,45227,null,null,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/6837-Vinewood-Ave_Cincinnati_OH_45227_M32036-04822,TRUE,3203604822,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5+,3,null,449900,null,realtor_property,Pending,New Construction,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Columbia Township,"7233 Mariemont Cres Unit 103, Columbia Township, OH 45227",OH,7233 Mariemont Cres Unit 103,45227,2100,sqft,ERA Real Solutions Realty,$,https://www.realtor.com/realestateandhomes-detail/7233-Mariemont-Cres-103_Cincinnati_OH_45227_M40468-72598,TRUE,4046872598,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4008,sqft,2.5+,3,null,425000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4708 Ward St, Cincinnati, OH 45227",OH,4708 Ward St,45227,1333,sqft,Real Link,$,https://www.realtor.com/realestateandhomes-detail/4708-Ward-St_Cincinnati_OH_45227_M36757-35271,TRUE,3675735271,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5140,sqft,1.5,3,null,269900,null,realtor_property,For Sale,New,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Mariemont,"3904 Indianview Ave, Mariemont, OH 45227",OH,3904 Indianview Ave,45227,1532,sqft,STAR ONE REALTORS,$,https://www.realtor.com/realestateandhomes-detail/3904-Indianview-Ave_Cincinnati_OH_45227_M38049-65336,TRUE,3804965336,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.25,acre,1.5,3,null,425000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4702 Castle Pl, Cincinnati, OH 45227",OH,4702 Castle Pl,45227,1288,sqft,Real Link,$,https://www.realtor.com/realestateandhomes-detail/4702-Castle-Pl_Cincinnati_OH_45227_M37554-09856,TRUE,3755409856,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,7492,sqft,1.5,2,null,249900,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"6647 Haley Ave, Cincinnati, OH 45227",OH,6647 Haley Ave,45227,1236,sqft,Keller Williams Seven Hills Re,$,https://www.realtor.com/realestateandhomes-detail/6647-Haley-Ave_Cincinnati_OH_45227_M37179-57584,TRUE,3717957584,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4443,sqft,1.5,3,null,249900,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Mariemont,"3942 Miami Rd Apt 302, Mariemont, OH 45227",OH,3942 Miami Rd Apt 302,45227,2814,sqft,Sibcy Cline - Kenwood,$,https://www.realtor.com/realestateandhomes-detail/3942-Miami-Rd-Apt-302_Cincinnati_OH_45227_M97045-48644,TRUE,9704548644,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5,2,null,899000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Mariemont,"4312 Grove Ave, Mariemont, OH 45227",OH,4312 Grove Ave,45227,1585,sqft,Berkshire Hathaway HomeServices Professional Realty,$,https://www.realtor.com/realestateandhomes-detail/4312-Grove-Ave_Cincinnati_OH_45227_M37643-45459,TRUE,3764345459,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4879,sqft,2,3,null,359000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Mariemont,"3732 West St, Mariemont, OH 45227",OH,3732 West St,45227,3740,sqft,Keller Williams Seven Hills Re,$,https://www.realtor.com/realestateandhomes-detail/3732-West-St_Cincinnati_OH_45227_M90435-01543,TRUE,9043501543,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.27,acre,null,null,null,1350000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4512 Plainville Rd, Cincinnati, OH 45227",OH,4512 Plainville Rd,45227,1332,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4512-Plainville-Rd_Cincinnati_OH_45227_M37247-02719,TRUE,3724702719,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1.5,3,null,285000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4334 Plainville Rd, Cincinnati, OH 45227",OH,4334 Plainville Rd,45227,1042,sqft,Treo Realtors,$,https://www.realtor.com/realestateandhomes-detail/4334-Plainville-Rd_Cincinnati_OH_45227_M37117-34171,TRUE,3711734171,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3615,sqft,1.5,2,null,274900,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5800 Sierra St, Cincinnati, OH 45227",OH,5800 Sierra St,45227,1579,sqft,Plum Tree Realty,$,https://www.realtor.com/realestateandhomes-detail/5800-Sierra-St_Cincinnati_OH_45227_M36602-69905,TRUE,3660269905,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3615,sqft,1.5,null,null,389000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4615 Winona Ter, Cincinnati, OH 45227",OH,4615 Winona Ter,45227,1311,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4615-Winona-Ter_Cincinnati_OH_45227_M36705-92571,TRUE,3670592571,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,null,257000,null,realtor_property,Pending,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"5109 Ravenna St, Cincinnati, OH 45227",OH,5109 Ravenna St,45227,1143,sqft,Plum Tree Realty,$,https://www.realtor.com/realestateandhomes-detail/5109-Ravenna-St_Cincinnati_OH_45227_M36867-28724,TRUE,3686728724,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3528,sqft,2,4,null,389000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"6833 Vinewood Ave, Cincinnati, OH 45227",OH,6833 Vinewood Ave,45227,null,null,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/6833-Vinewood-Ave_Cincinnati_OH_45227_M97763-58300,TRUE,9776358300,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5+,3,null,469900,null,realtor_property,Pending,New Construction,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Fairfax,"6219 Bedford St, Fairfax, OH 45227",OH,6219 Bedford St,45227,1116,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/6219-Bedford-St_Cincinnati_OH_45227_M33869-15993,TRUE,3386915993,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5009,sqft,1,3,null,300000,null,realtor_property,For Sale,New,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Columbia Township,"6835 Vinewood Ave, Columbia Township, OH 45227",OH,6835 Vinewood Ave,45227,null,null,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/6835-Vinewood-Ave_Cincinnati_OH_45227_M95145-62672,TRUE,9514562672,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5+,3,null,470000,null,realtor_property,Pending,New Construction,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"4811 Whetsel Ave, Cincinnati, OH 45227",OH,4811 Whetsel Ave,45227,null,null,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4811-Whetsel-Ave_Cincinnati_OH_45227_M97740-48146,TRUE,9774048146,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.35,acre,null,null,null,369900,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Columbia Township,"5928 Jordan Ln, Columbia Township, OH 45227",OH,5928 Jordan Ln,45227,null,null,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/5928-Jordan-Ln_Cincinnati_OH_45227_M32293-55588,TRUE,3229355588,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.75,acre,null,null,null,300000,null,realtor_property,For Sale,,2022-03-31-20-58-49,https://www.realtor.com/realestateandhomes-search/45227
PropertyItem,Cincinnati,"7216 Longfield DrCincinnati, OH 45243",OH,7216 Longfield Dr,45243,1160,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/7216-Longfield-Dr_Cincinnati_OH_45243_M34853-35347,TRUE,3485335347,https://ap.rdcpix.com/d6a6399e62b6d24b9cbb89b2e8ba9dd8l-m3540711739od-w480_h360_x2_2x.jpg,null,null,2,3,Pets,1910,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"7318 Iuka AveCincinnati, OH 45243",OH,7318 Iuka Ave,45243,1080,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/7318-Iuka-Ave_Cincinnati_OH_45243_M34106-17132,TRUE,3410617132,https://ap.rdcpix.com/4ecfe11ecdc860821d099fac2c3f3475l-m2028047336od-w480_h360_x2_2x.jpg,null,null,2,3,null,2195,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"6720 Dawson RdCincinnati, OH 45243",OH,6720 Dawson Rd,45243,1489,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/6720-Dawson-Rd_Cincinnati_OH_45243_M35568-11425,TRUE,3556811425,https://ar.rdcpix.com/4f74aa73bb189087c3c5939a34077acdl-f1530075932od-w480_h360_x2_2x.jpg,null,null,2,3,Pets,2340,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"6915 Lynnfield CtCincinnati, OH 45243",OH,6915 Lynnfield Ct,45243,650 - 1110,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/6915-Lynnfield-Ct_Cincinnati_OH_45243_M40638-35908,TRUE,4063835908,https://ar.rdcpix.com/069c68dba420825c9f249dd9fdaf881dc-f2102080120od-w480_h360_x2_2x.jpg,null,null,2-Jan,2-Jan,Pets,1129 - 1886,month,realtor_property,For Rent - Other,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Madeira,"8129 Maxfield LnMadeira, OH 45243",OH,8129 Maxfield Ln,45243,1880,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/8129-Maxfield-Ln_Cincinnati_OH_45243_M34657-33461,TRUE,3465733461,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1.5,3,null,2100,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"4382 Marburg AveCincinnati, OH 45209",OH,4382 Marburg Ave,45209,777 - 1515,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/4382-Marburg-Ave_Cincinnati_OH_45209_M46285-08759,TRUE,4628508759,https://ar.rdcpix.com/04864d28a7c2b45cc725f55cec672b72c-f88337168od-w480_h360_x2_2x.jpg,null,null,3-Jan,3-Jan,Pets,Contact For Price,null,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"3 Cedarwood CtCincinnati, OH 45213",OH,3 Cedarwood Ct,45213,1258,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/3-Cedarwood-Ct_Cincinnati_OH_45213_M43210-27257,TRUE,4321027257,https://ar.rdcpix.com/14d74abb390f5b92ad88a64ca7ee034fl-f658805872od-w480_h360_x2_2x.jpg,null,null,1,4,null,1575,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"9231 Hunters Creek DrCincinnati, OH 45242",OH,9231 Hunters Creek Dr,45242,765 - 1015,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/9231-Hunters-Creek-Dr_Blue-Ash_OH_45242_M33699-70228,TRUE,3369970228,https://ar.rdcpix.com/682df3b2f0d147ae02ddeae91cafd6e3c-f2862188419od-w480_h360_x2_2x.jpg,null,null,2-Jan,2-Jan,Pets,Contact For Price,null,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"3515 Brookstone DrCincinnati, OH 45209",OH,3515 Brookstone Dr,45209,760 - 980,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/3515-Brookstone-Dr_Cincinnati_OH_45209_M48974-41477,TRUE,4897441477,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2-Jan,2-Jan,Pets,Contact For Price,null,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"3648 Woodford RdCincinnati, OH 45213",OH,3648 Woodford Rd,45213,500 - 767,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/3648-Woodford-Rd_Cincinnati_OH_45213_M40466-93575,TRUE,4046693575,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,Studio - 2,null,515 - 725,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"5647 Ridge AveCincinnati, OH 45213",OH,5647 Ridge Ave,45213,1785,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/5647-Ridge-Ave_Cincinnati_OH_45213_M34474-32735,TRUE,3447432735,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2,4,null,2100,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"2692 Madison RdCincinnati, OH 45208",OH,2692 Madison Rd,45208,800 - 1100,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/2692-Madison-Rd_Cincinnati_OH_45208_M40448-30278,TRUE,4044830278,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2-Jan,null,Contact For Price,null,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Milford,"2 Chateau PlMilford, OH 45150",OH,2 Chateau Pl,45150,550 - 950,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/2-Chateau-Pl_Milford_OH_45150_M40532-52381,TRUE,4053252381,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2-Jan,Pets,740 - 840,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Milford,"101 Valley Brook DrMilford, OH 45150",OH,101 Valley Brook Dr,45150,525 - 900,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/101-Valley-Brook-Dr_Milford_OH_45150_M36418-72113,TRUE,3641872113,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1 - 1.5,2-Jan,Pets,795 - 940,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"4211 Allendorf DrCincinnati, OH 45209",OH,4211 Allendorf Dr,45209,504 - 798,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/4211-Allendorf-Dr_Cincinnati_OH_45209_M35605-37346,TRUE,3560537346,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2-Jan,Pets,800 - 990,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"6036 Winnetka DrCincinnati, OH 45236",OH,6036 Winnetka Dr,45236,2141,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/6036-Winnetka-Dr_Cincinnati_OH_45236_M42337-87685,TRUE,4233787685,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3,4,Pets,2720,month,realtor_property,For Rent - House,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"6005 Dryden AveCincinnati, OH 45213",OH,6005 Dryden Ave,45213,null,null,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/6005-Dryden-Ave_Cincinnati_OH_45213_M99075-96874,TRUE,9907596874,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,null,1150,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"6005 Dryden Ave Apt 1Cincinnati, OH 45213",OH,6005 Dryden Ave Apt 1,45213,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/6005-Dryden-Ave-Apt-1_Cincinnati_OH_45213_M94743-24428,TRUE,9474324428,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,null,1150,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"6087 Montgomery RdCincinnati, OH 45213",OH,6087 Montgomery Rd,45213,450 - 650,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/6087-Montgomery-Rd_Cincinnati_OH_45213_M99691-66036,TRUE,9969166036,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,Studio - 1,Cats,850 - 1200,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"4960 Ridge AveCincinnati, OH 45209",OH,4960 Ridge Ave,45209,null,null,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/4960-Ridge-Ave_Cincinnati_OH_45209_M99455-45881,TRUE,9945545881,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,null,1050,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Blue Ash,"4719 Alma AveBlue Ash, OH 45242",OH,4719 Alma Ave,45242,565 - 750,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/4719-Alma-Ave_Blue-Ash_OH_45242_M93335-31447,TRUE,9333531447,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2-Jan,Pets,975 - 1125,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"4960 Ridge Ave Apt 310Cincinnati, OH 45209",OH,4960 Ridge Ave Apt 310,45209,900,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/4960-Ridge-Ave-Apt-310_Cincinnati_OH_45209_M93106-05905,TRUE,9310605905,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,Cats,1050,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
PropertyItem,Cincinnati,"5025 Barrow Ave Apt 8Cincinnati, OH 45209",OH,5025 Barrow Ave Apt 8,45209,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/5025-Barrow-Ave-Apt-8_Cincinnati_OH_45209_M98760-58528,TRUE,9876058528,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1.5,2,null,1250,month,realtor_property,For Rent - Apartment,,2022-03-31-20-59-18,https://www.realtor.com/apartments/45243
